year;Años;Mes;Código;Ciudad;Género;sexo;PT;T_PET;T_TGP;T_TO;T_TD
2012-10;2012;10;11001;Bogotá;0;mujer;3929;82.2;65.6;59.2;9.6
2012-10;2012;10;11001;Bogotá;1;hombre;3665;80;79.5;73.6;7.4
2012-10;2012;10;5001;Medellín;0;mujer;1829;84.9;59;51.6;12.6
2012-10;2012;10;5001;Medellín;1;hombre;1648;82.6;74.7;67.5;9.6
2012-10;2012;10;76001;Cali;0;mujer;1234;82.5;59.1;49.7;15.9
2012-10;2012;10;76001;Cali;1;hombre;1130;80.2;74.6;66.4;10.9
2012-10;2012;10;8001;Barranquilla;0;mujer;907;79.8;51.8;45.5;12.1
2012-10;2012;10;8001;Barranquilla;1;hombre;864;77.9;72.1;68.2;5.5
2012-10;2012;10;68058;Bucaramanga;0;mujer;540;83;63.8;57.3;10.2
2012-10;2012;10;68070;Bucaramanga;1;hombre;496;80.7;78;73.9;5.4
2012-10;2012;10;17001;Manizales;0;mujer;216;84.7;51.3;46.1;10.1
2012-10;2012;10;17001;Manizales;1;hombre;193;82.1;68.4;61.5;10.1
2012-10;2012;10;52001;Pasto;0;mujer;184;82.5;60.2;53;12
2012-10;2012;10;52001;Pasto;1;hombre;168;80.3;72.7;65.1;10.4
2012-10;2012;10;66001;Pereira;0;mujer;319;83.2;56.2;46;18.1
2012-10;2012;10;66001;Pereira;1;hombre;287;80.5;76.2;66.1;13.3
2012-10;2012;10;54001;Cúcuta;0;mujer;321;79.1;57.6;48.9;15.1
2012-10;2012;10;54001;Cúcuta;1;hombre;380;77;76.4;66.5;13
2012-10;2012;10;73001;Ibagué;0;mujer;264;81;61.1;53.4;12.6
2012-10;2012;10;73001;Ibagué;1;hombre;246;78.8;74.7;68.4;8.4
2012-10;2012;10;23001;Montería;0;mujer;172;79.4;58.7;50.6;13.7
2012-10;2012;10;23001;Montería;1;hombre;155;76.7;74.9;67.3;10.2
2012-10;2012;10;13001;Cartagena;0;mujer;481;79.9;49.5;43.5;12.1
2012-10;2012;10;13001;Cartagena;1;hombre;447;77.7;70.6;65.8;6.9
2012-10;2012;10;50001;Villavicencio;0;mujer;224;79.3;59.5;52.4;11.9
2012-10;2012;10;50001;Villavicencio;1;hombre;209;77.1;77;69.1;10.2
2012-10;2012;10;15001;Tunja;0;mujer;90;80.7;58.6;52.3;10.8
2012-10;2012;10;15001;Tunja;1;hombre;82;78.1;68.6;62.2;9.3
2012-10;2012;10;18001;Florencia;0;mujer;73;76.7;51.5;44.4;13.7
2012-10;2012;10;18001;Florencia;1;hombre;70;75;68.9;61.9;10.1
2012-10;2012;10;19001;Popayán;0;mujer;126;83.8;50.3;41.2;17.9
2012-10;2012;10;19001;Popayán;1;hombre;115;81.6;66.7;57.9;13.2
2012-10;2012;10;20001;Valledupar;0;mujer;189;77.1;53.6;46.6;13.1
2012-10;2012;10;20001;Valledupar;1;hombre;174;74.5;71.3;66.3;7
2012-10;2012;10;27001;Quibdó;0;mujer;54;69.8;55.6;44.6;19.9
2012-10;2012;10;27001;Quibdó;1;hombre;53;68;67.2;60.6;9.9
2012-10;2012;10;41001;Neiva;0;mujer;166;81.6;56.7;50;11.9
2012-10;2012;10;41001;Neiva;1;hombre;151;79;74.6;66.7;10.6
2012-10;2012;10;44001;Riohacha;0;mujer;103;70.5;60.1;50.6;15.8
2012-10;2012;10;44001;Riohacha;1;hombre;95;66.8;75.2;67.6;10.1
2012-10;2012;10;47001;Santa Marta;0;mujer;229;76.4;55;47.8;13.2
2012-10;2012;10;47001;Santa Marta;1;hombre;216;74.3;72.7;67.9;6.7
2012-10;2012;10;63001;Armenia;0;mujer;148;82.3;56.1;45.1;19.6
2012-10;2012;10;63001;Armenia;1;hombre;137;80.2;75;66.2;11.8
2012-10;2012;10;70001;Sincelejo;0;mujer;127;79.1;54.7;47.3;13.5
2012-10;2012;10;70001;Sincelejo;1;hombre;121;77.2;76.8;72.3;5.9
2012-11;2012;11;11001;Bogotá;0;mujer;3933;82.2;65.5;58.3;11.1
2012-11;2012;11;11001;Bogotá;1;hombre;3669;80;79.2;72.8;8.1
2012-11;2012;11;5001;Medellín;0;mujer;1831;85;58;49.6;14.5
2012-11;2012;11;5001;Medellín;1;hombre;1650;82.6;74.9;67.7;9.6
2012-11;2012;11;76001;Cali;0;mujer;1235;82.5;59.1;48.6;17.8
2012-11;2012;11;76001;Cali;1;hombre;1131;80.3;74.4;65.3;12.1
2012-11;2012;11;8001;Barranquilla;0;mujer;908;79.8;51;45.4;10.9
2012-11;2012;11;8001;Barranquilla;1;hombre;865;77.9;71.5;67.3;5.8
2012-11;2012;11;68059;Bucaramanga;0;mujer;541;83.1;64;57;10.9
2012-11;2012;11;68071;Bucaramanga;1;hombre;497;80.7;79;73.8;6.5
2012-11;2012;11;17001;Manizales;0;mujer;216;84.7;51;44.9;12
2012-11;2012;11;17001;Manizales;1;hombre;193;82.1;68.3;61;10.7
2012-11;2012;11;52001;Pasto;0;mujer;184;82.5;61.4;53.2;13.4
2012-11;2012;11;52001;Pasto;1;hombre;168;80.3;73.9;66.4;10.2
2012-11;2012;11;66001;Pereira;0;mujer;320;83.2;55.3;44.7;19
2012-11;2012;11;66001;Pereira;1;hombre;287;80.5;74.4;63.5;14.7
2012-11;2012;11;54001;Cúcuta;0;mujer;322;79.2;57.3;47.8;16.6
2012-11;2012;11;54001;Cúcuta;1;hombre;380;77;75.9;64.3;15.4
2012-11;2012;11;73001;Ibagué;0;mujer;264;81.1;62.6;53.3;14.8
2012-11;2012;11;73001;Ibagué;1;hombre;246;78.8;75.5;68;9.8
2012-11;2012;11;23001;Montería;0;mujer;172;79.4;55.4;47.6;14.1
2012-11;2012;11;23001;Montería;1;hombre;155;76.7;72.5;65.5;9.6
2012-11;2012;11;13001;Cartagena;0;mujer;482;79.9;49.1;43.4;11.7
2012-11;2012;11;13001;Cartagena;1;hombre;447;77.8;70.1;65.7;6.3
2012-11;2012;11;50001;Villavicencio;0;mujer;225;79.3;57.1;49.5;13.3
2012-11;2012;11;50001;Villavicencio;1;hombre;209;77.1;76.5;67.8;11.4
2012-11;2012;11;15001;Tunja;0;mujer;90;80.7;58.4;51.5;11.9
2012-11;2012;11;15001;Tunja;1;hombre;82;78.1;67.3;60.6;9.9
2012-11;2012;11;18001;Florencia;0;mujer;73;76.7;51.3;44.7;12.9
2012-11;2012;11;18001;Florencia;1;hombre;70;75;68.2;60.6;11.2
2012-11;2012;11;19001;Popayán;0;mujer;126;83.9;50.1;40.2;19.7
2012-11;2012;11;19001;Popayán;1;hombre;115;81.6;66.7;56.7;15
2012-11;2012;11;20001;Valledupar;0;mujer;189;77.1;54.1;47;13.3
2012-11;2012;11;20001;Valledupar;1;hombre;175;74.5;71.4;66.5;6.9
2012-11;2012;11;27001;Quibdó;0;mujer;54;69.8;55.7;43.1;22.6
2012-11;2012;11;27001;Quibdó;1;hombre;53;68.1;66.3;59.9;9.6
2012-11;2012;11;41001;Neiva;0;mujer;166;81.6;56;49;12.5
2012-11;2012;11;41001;Neiva;1;hombre;151;79.1;74.9;66.3;11.4
2012-11;2012;11;44001;Riohacha;0;mujer;103;70.5;59.6;48.7;18.3
2012-11;2012;11;44001;Riohacha;1;hombre;96;66.9;75.2;67.2;10.6
2012-11;2012;11;47001;Santa Marta;0;mujer;229;76.4;54.2;45.6;15.8
2012-11;2012;11;47001;Santa Marta;1;hombre;216;74.3;72.9;67.7;7.2
2012-11;2012;11;63001;Armenia;0;mujer;148;82.4;56.5;45.5;19.5
2012-11;2012;11;63001;Armenia;1;hombre;137;80.2;75.4;64.3;14.7
2012-11;2012;11;70001;Sincelejo;0;mujer;127;79.1;55.4;47.3;14.6
2012-11;2012;11;70001;Sincelejo;1;hombre;121;77.2;77.3;71.9;6.9
2012-12;2012;12;11001;Bogotá;0;mujer;3937;82.2;65.8;58;11.9
2012-12;2012;12;11001;Bogotá;1;hombre;3674;80;78;71;8.9
2012-12;2012;12;5001;Medellín;0;mujer;1833;85;56.5;47.8;15.4
2012-12;2012;12;5001;Medellín;1;hombre;1652;82.6;74.6;66.4;11
2012-12;2012;12;76001;Cali;0;mujer;1236;82.6;58.8;48.1;18.2
2012-12;2012;12;76001;Cali;1;hombre;1132;80.3;73.9;63.8;13.6
2012-12;2012;12;8001;Barranquilla;0;mujer;909;79.8;50.6;45;11
2012-12;2012;12;8001;Barranquilla;1;hombre;866;77.9;71.5;67.4;5.8
2012-12;2012;12;68060;Bucaramanga;0;mujer;541;83.1;65;56.7;12.7
2012-12;2012;12;68072;Bucaramanga;1;hombre;497;80.7;79.3;74.1;6.6
2012-12;2012;12;17001;Manizales;0;mujer;216;84.7;50.6;43.7;13.7
2012-12;2012;12;17001;Manizales;1;hombre;193;82.1;67.6;60.1;11
2012-12;2012;12;52001;Pasto;0;mujer;184;82.5;62;54.7;11.8
2012-12;2012;12;52001;Pasto;1;hombre;168;80.3;74;67.2;9.2
2012-12;2012;12;66001;Pereira;0;mujer;320;83.2;53.5;42.8;19.9
2012-12;2012;12;66001;Pereira;1;hombre;287;80.5;72.9;62.7;14
2012-12;2012;12;54001;Cúcuta;0;mujer;322;79.2;56.4;44.7;20.8
2012-12;2012;12;54001;Cúcuta;1;hombre;380;77.1;75.4;63.5;15.8
2012-12;2012;12;73001;Ibagué;0;mujer;264;81.1;63.8;52;18.5
2012-12;2012;12;73001;Ibagué;1;hombre;246;78.8;76.3;66.6;12.7
2012-12;2012;12;23001;Montería;0;mujer;173;79.5;53.3;46.2;13.4
2012-12;2012;12;23001;Montería;1;hombre;155;76.7;71.3;64.6;9.4
2012-12;2012;12;13001;Cartagena;0;mujer;482;80;49.6;43.4;12.4
2012-12;2012;12;13001;Cartagena;1;hombre;448;77.8;69.6;65.1;6.5
2012-12;2012;12;50001;Villavicencio;0;mujer;225;79.3;53.9;46.6;13.4
2012-12;2012;12;50001;Villavicencio;1;hombre;210;77.1;74.7;66.1;11.4
2012-12;2012;12;15001;Tunja;0;mujer;90;80.7;57.9;50.6;12.7
2012-12;2012;12;15001;Tunja;1;hombre;82;78.2;67.5;59.6;11.7
2012-12;2012;12;18001;Florencia;0;mujer;74;76.8;49.8;42.9;13.9
2012-12;2012;12;18001;Florencia;1;hombre;70;75;66.2;57.5;13
2012-12;2012;12;19001;Popayán;0;mujer;126;83.9;50.6;40.3;20.4
2012-12;2012;12;19001;Popayán;1;hombre;115;81.7;66.5;56.1;15.6
2012-12;2012;12;20001;Valledupar;0;mujer;190;77.1;53.8;46;14.5
2012-12;2012;12;20001;Valledupar;1;hombre;175;74.5;72.4;67.1;7.3
2012-12;2012;12;27001;Quibdó;0;mujer;54;69.8;56;41.8;25.4
2012-12;2012;12;27001;Quibdó;1;hombre;53;68.1;68.2;60.9;10.8
2012-12;2012;12;41001;Neiva;0;mujer;166;81.6;56.1;48.2;14.1
2012-12;2012;12;41001;Neiva;1;hombre;151;79.1;72.7;64.3;11.4
2012-12;2012;12;44001;Riohacha;0;mujer;104;70.5;58.5;47.1;19.4
2012-12;2012;12;44001;Riohacha;1;hombre;96;66.9;74.2;66.2;10.8
2012-12;2012;12;47001;Santa Marta;0;mujer;230;76.4;53.5;44.9;16.1
2012-12;2012;12;47001;Santa Marta;1;hombre;216;74.4;72.1;67.3;6.6
2012-12;2012;12;63001;Armenia;0;mujer;148;82.4;55.5;44.3;20.2
2012-12;2012;12;63001;Armenia;1;hombre;137;80.2;73.9;63.2;14.5
2012-12;2012;12;70001;Sincelejo;0;mujer;127;79.2;56.8;47.7;16
2012-12;2012;12;70001;Sincelejo;1;hombre;121;77.3;77.5;72.1;7
2013-1;2013;1;11001;Bogotá;0;mujer;3942;82.3;65.9;58.3;11.6
2013-1;2013;1;11001;Bogotá;1;hombre;3678;80;78.4;71.2;9.2
2013-1;2013;1;5001;Medellín;0;mujer;1835;85;56.3;46.9;16.7
2013-1;2013;1;5001;Medellín;1;hombre;1654;82.6;73.9;65.2;11.8
2013-1;2013;1;76001;Cali;0;mujer;1237;82.6;58.7;47.5;19
2013-1;2013;1;76001;Cali;1;hombre;1133;80.3;73.3;62.5;14.8
2013-1;2013;1;8001;Barranquilla;0;mujer;910;79.9;49.7;44;11.5
2013-1;2013;1;8001;Barranquilla;1;hombre;867;77.9;71.9;67.7;5.9
2013-1;2013;1;68073;Bucaramanga;0;mujer;542;83.1;65.3;56.2;14
2013-1;2013;1;68085;Bucaramanga;1;hombre;497;80.8;78.9;72.7;7.9
2013-1;2013;1;17001;Manizales;0;mujer;216;84.7;50.7;43.1;15
2013-1;2013;1;17001;Manizales;1;hombre;193;82.2;67;59.2;11.6
2013-1;2013;1;52001;Pasto;0;mujer;184;82.6;62.2;54.2;12.9
2013-1;2013;1;52001;Pasto;1;hombre;168;80.4;74.3;66.7;10.3
2013-1;2013;1;66001;Pereira;0;mujer;320;83.3;52.4;42.8;18.3
2013-1;2013;1;66001;Pereira;1;hombre;287;80.5;71;61.3;13.6
2013-1;2013;1;54001;Cúcuta;0;mujer;323;79.2;56.6;43.5;23.1
2013-1;2013;1;54001;Cúcuta;1;hombre;381;77.1;76.4;63.9;16.4
2013-1;2013;1;73001;Ibagué;0;mujer;264;81.1;65.9;52.4;20.5
2013-1;2013;1;73001;Ibagué;1;hombre;246;78.8;76.2;65;14.7
2013-1;2013;1;23001;Montería;0;mujer;173;79.5;53.8;46.7;13.3
2013-1;2013;1;23001;Montería;1;hombre;155;76.8;70;64;8.5
2013-1;2013;1;13001;Cartagena;0;mujer;483;80;49.8;43.4;12.9
2013-1;2013;1;13001;Cartagena;1;hombre;448;77.8;69.8;64.8;7.2
2013-1;2013;1;50001;Villavicencio;0;mujer;225;79.4;51.8;44.6;13.9
2013-1;2013;1;50001;Villavicencio;1;hombre;210;77.1;73.2;64.3;12.2
2013-1;2013;1;15001;Tunja;0;mujer;90;80.8;57.1;49.1;14
2013-1;2013;1;15001;Tunja;1;hombre;82;78.2;66.8;58;13.3
2013-1;2013;1;18001;Florencia;0;mujer;74;76.8;47.1;40.4;14.3
2013-1;2013;1;18001;Florencia;1;hombre;70;75.1;67.7;58.7;13.3
2013-1;2013;1;19001;Popayán;0;mujer;126;83.9;51.8;40.6;21.7
2013-1;2013;1;19001;Popayán;1;hombre;115;81.7;65.7;54.7;16.8
2013-1;2013;1;20001;Valledupar;0;mujer;190;77.2;54.6;46.4;15
2013-1;2013;1;20001;Valledupar;1;hombre;175;74.6;71.2;66.1;7.1
2013-1;2013;1;27001;Quibdó;0;mujer;54;69.8;55.8;41.2;26.3
2013-1;2013;1;27001;Quibdó;1;hombre;53;68.1;69.8;59.4;14.9
2013-1;2013;1;41001;Neiva;0;mujer;166;81.7;56.6;48;15.2
2013-1;2013;1;41001;Neiva;1;hombre;151;79.1;72.3;63.5;12.1
2013-1;2013;1;44001;Riohacha;0;mujer;104;70.5;58;47.1;18.8
2013-1;2013;1;44001;Riohacha;1;hombre;97;66.9;73.3;65.1;11.1
2013-1;2013;1;47001;Santa Marta;0;mujer;230;76.5;53.6;44.8;16.4
2013-1;2013;1;47001;Santa Marta;1;hombre;217;74.4;70.4;65.4;7.1
2013-1;2013;1;63001;Armenia;0;mujer;148;82.4;55.3;43.7;20.9
2013-1;2013;1;63001;Armenia;1;hombre;137;80.2;72.8;60.6;16.8
2013-1;2013;1;70001;Sincelejo;0;mujer;127;79.2;55.9;46.8;16.3
2013-1;2013;1;70001;Sincelejo;1;hombre;121;77.3;76;70.2;7.6
2013-2;2013;2;11001;Bogotá;0;mujer;3946;82.3;65.9;59.3;10
2013-2;2013;2;11001;Bogotá;1;hombre;3682;80.1;77.5;71;8.4
2013-2;2013;2;5001;Medellín;0;mujer;1837;85;56.6;48.4;14.5
2013-2;2013;2;5001;Medellín;1;hombre;1656;82.6;73.4;64.7;11.8
2013-2;2013;2;76001;Cali;0;mujer;1239;82.6;58.2;47.1;19.1
2013-2;2013;2;76001;Cali;1;hombre;1135;80.3;72.3;62.2;14
2013-2;2013;2;8001;Barranquilla;0;mujer;911;79.9;50.6;44.4;12.2
2013-2;2013;2;8001;Barranquilla;1;hombre;867;78;71.5;67.5;5.6
2013-2;2013;2;68074;Bucaramanga;0;mujer;542;83.1;64.7;56.1;13.4
2013-2;2013;2;68086;Bucaramanga;1;hombre;498;80.8;77.7;71.7;7.8
2013-2;2013;2;17001;Manizales;0;mujer;217;84.7;51.9;44.4;14.5
2013-2;2013;2;17001;Manizales;1;hombre;193;82.2;67.5;60.8;10
2013-2;2013;2;52001;Pasto;0;mujer;185;82.6;62.1;54.5;12.2
2013-2;2013;2;52001;Pasto;1;hombre;169;80.4;73.1;65.8;9.9
2013-2;2013;2;66001;Pereira;0;mujer;320;83.3;51.3;42.8;16.5
2013-2;2013;2;66001;Pereira;1;hombre;287;80.6;71.7;63.1;12
2013-2;2013;2;54001;Cúcuta;0;mujer;323;79.3;57.7;43.8;24.1
2013-2;2013;2;54001;Cúcuta;1;hombre;381;77.1;75.4;63.7;15.6
2013-2;2013;2;73001;Ibagué;0;mujer;265;81.1;66;52.6;20.3
2013-2;2013;2;73001;Ibagué;1;hombre;246;78.9;76.2;66;13.3
2013-2;2013;2;23001;Montería;0;mujer;173;79.5;56.8;48.1;15.3
2013-2;2013;2;23001;Montería;1;hombre;156;76.8;70.3;64.4;8.5
2013-2;2013;2;13001;Cartagena;0;mujer;483;80;50.2;42.8;14.8
2013-2;2013;2;13001;Cartagena;1;hombre;449;77.9;70.2;64.4;8.2
2013-2;2013;2;50001;Villavicencio;0;mujer;226;79.4;52.9;45.9;13.1
2013-2;2013;2;50001;Villavicencio;1;hombre;211;77.2;73.6;65.3;11.3
2013-2;2013;2;15001;Tunja;0;mujer;91;80.8;56.5;48.9;13.5
2013-2;2013;2;15001;Tunja;1;hombre;82;78.3;67.2;59.2;11.9
2013-2;2013;2;18001;Florencia;0;mujer;74;76.8;47.2;41.3;12.6
2013-2;2013;2;18001;Florencia;1;hombre;70;75.1;67.1;58.9;12.2
2013-2;2013;2;19001;Popayán;0;mujer;127;83.9;49.4;38.9;21.2
2013-2;2013;2;19001;Popayán;1;hombre;115;81.7;65.3;55.3;15.4
2013-2;2013;2;20001;Valledupar;0;mujer;190;77.2;55;46.6;15.2
2013-2;2013;2;20001;Valledupar;1;hombre;176;74.6;71.5;65.9;7.7
2013-2;2013;2;27001;Quibdó;0;mujer;54;69.8;53.8;40.9;24
2013-2;2013;2;27001;Quibdó;1;hombre;53;68.2;69.8;58.6;16
2013-2;2013;2;41001;Neiva;0;mujer;166;81.7;58.6;50;14.7
2013-2;2013;2;41001;Neiva;1;hombre;151;79.2;72.6;64.1;11.7
2013-2;2013;2;44001;Riohacha;0;mujer;104;70.5;57.2;48.7;14.9
2013-2;2013;2;44001;Riohacha;1;hombre;97;66.9;72.7;66;9.2
2013-2;2013;2;47001;Santa Marta;0;mujer;230;76.5;55.4;47.4;14.5
2013-2;2013;2;47001;Santa Marta;1;hombre;217;74.4;70.5;65.4;7.2
2013-2;2013;2;63001;Armenia;0;mujer;148;82.4;54.7;43.8;19.8
2013-2;2013;2;63001;Armenia;1;hombre;137;80.2;71.9;62;13.9
2013-2;2013;2;70001;Sincelejo;0;mujer;128;79.2;55.3;47.2;14.7
2013-2;2013;2;70001;Sincelejo;1;hombre;121;77.3;75.1;69.6;7.2
2013-3;2013;3;11001;Bogotá;0;mujer;3950;82.3;66.3;59.9;9.7
2013-3;2013;3;11001;Bogotá;1;hombre;3687;80.1;78.5;72.5;7.7
2013-3;2013;3;5001;Medellín;0;mujer;1839;85;56.5;48.8;13.7
2013-3;2013;3;5001;Medellín;1;hombre;1657;82.7;73.3;65.3;11
2013-3;2013;3;76001;Cali;0;mujer;1240;82.6;58.4;47.5;18.7
2013-3;2013;3;76001;Cali;1;hombre;1136;80.3;72.8;63.4;12.9
2013-3;2013;3;8001;Barranquilla;0;mujer;912;79.9;50.9;45.1;11.4
2013-3;2013;3;8001;Barranquilla;1;hombre;868;78;71.9;68.1;5.3
2013-3;2013;3;68075;Bucaramanga;0;mujer;542;83.1;64.4;56.5;12.3
2013-3;2013;3;68087;Bucaramanga;1;hombre;498;80.8;77.3;70.9;8.2
2013-3;2013;3;17001;Manizales;0;mujer;217;84.7;53.2;45.7;14
2013-3;2013;3;17001;Manizales;1;hombre;193;82.2;69.9;62.5;10.6
2013-3;2013;3;52001;Pasto;0;mujer;185;82.6;62.7;55.4;11.5
2013-3;2013;3;52001;Pasto;1;hombre;169;80.4;73;65.3;10.6
2013-3;2013;3;66001;Pereira;0;mujer;320;83.3;51.3;43;16.1
2013-3;2013;3;66001;Pereira;1;hombre;287;80.6;71.9;63.7;11.4
2013-3;2013;3;54001;Cúcuta;0;mujer;324;79.3;58.2;45.9;21.2
2013-3;2013;3;54001;Cúcuta;1;hombre;382;77.2;76.7;65.3;14.9
2013-3;2013;3;73001;Ibagué;0;mujer;265;81.2;64.5;53.4;17.1
2013-3;2013;3;73001;Ibagué;1;hombre;247;78.9;76.4;67.8;11.3
2013-3;2013;3;23001;Montería;0;mujer;173;79.5;59.1;49.9;15.6
2013-3;2013;3;23001;Montería;1;hombre;156;76.8;71.7;65.6;8.5
2013-3;2013;3;13001;Cartagena;0;mujer;484;80.1;49.5;42.1;15
2013-3;2013;3;13001;Cartagena;1;hombre;449;77.9;70.1;64.4;8
2013-3;2013;3;50001;Villavicencio;0;mujer;226;79.4;54.3;47;13.4
2013-3;2013;3;50001;Villavicencio;1;hombre;211;77.2;72.8;64.6;11.2
2013-3;2013;3;15001;Tunja;0;mujer;91;80.8;56.2;49;12.7
2013-3;2013;3;15001;Tunja;1;hombre;82;78.3;66.3;58.6;11.6
2013-3;2013;3;18001;Florencia;0;mujer;74;76.9;47.5;42.1;11.3
2013-3;2013;3;18001;Florencia;1;hombre;70;75.1;68.7;60.6;11.8
2013-3;2013;3;19001;Popayán;0;mujer;127;84;49.1;39.1;20.4
2013-3;2013;3;19001;Popayán;1;hombre;115;81.8;65;55.4;14.9
2013-3;2013;3;20001;Valledupar;0;mujer;191;77.2;55;46.9;14.7
2013-3;2013;3;20001;Valledupar;1;hombre;176;74.7;71.4;65.7;8
2013-3;2013;3;27001;Quibdó;0;mujer;54;69.8;52.4;40.5;22.7
2013-3;2013;3;27001;Quibdó;1;hombre;53;68.2;67.2;55.9;16.7
2013-3;2013;3;41001;Neiva;0;mujer;167;81.7;59.6;51.6;13.4
2013-3;2013;3;41001;Neiva;1;hombre;151;79.2;73.7;65.6;11
2013-3;2013;3;44001;Riohacha;0;mujer;105;70.6;57.4;50.1;12.8
2013-3;2013;3;44001;Riohacha;1;hombre;97;66.9;73.2;66.8;8.7
2013-3;2013;3;47001;Santa Marta;0;mujer;231;76.5;55;47.5;13.6
2013-3;2013;3;47001;Santa Marta;1;hombre;218;74.5;70.4;65;7.7
2013-3;2013;3;63001;Armenia;0;mujer;148;82.4;53.9;43.9;18.6
2013-3;2013;3;63001;Armenia;1;hombre;137;80.2;70.8;61.6;13.1
2013-3;2013;3;70001;Sincelejo;0;mujer;128;79.2;55;47.5;13.6
2013-3;2013;3;70001;Sincelejo;1;hombre;121;77.4;73.6;67.8;7.9
2013-4;2013;4;11001;Bogotá;0;mujer;3954;82.3;66.8;60;10.2
2013-4;2013;4;11001;Bogotá;1;hombre;3691;80.1;77.4;71.2;8
2013-4;2013;4;5001;Medellín;0;mujer;1841;85;57.8;50.7;12.2
2013-4;2013;4;5001;Medellín;1;hombre;1659;82.7;74.3;66.6;10.3
2013-4;2013;4;76001;Cali;0;mujer;1241;82.7;58.4;48.3;17.3
2013-4;2013;4;76001;Cali;1;hombre;1137;80.4;73.1;63.3;13.4
2013-4;2013;4;8001;Barranquilla;0;mujer;913;79.9;51;45.3;11.2
2013-4;2013;4;8001;Barranquilla;1;hombre;869;78;71.8;67.5;6
2013-4;2013;4;68076;Bucaramanga;0;mujer;543;83.2;63.8;56.7;11.2
2013-4;2013;4;68088;Bucaramanga;1;hombre;499;80.8;77.4;70.6;8.8
2013-4;2013;4;17001;Manizales;0;mujer;217;84.8;53.5;46;14.1
2013-4;2013;4;17001;Manizales;1;hombre;193;82.2;71;64.1;9.8
2013-4;2013;4;52001;Pasto;0;mujer;185;82.7;63.2;55.9;11.5
2013-4;2013;4;52001;Pasto;1;hombre;169;80.5;72.9;65.2;10.5
2013-4;2013;4;66001;Pereira;0;mujer;321;83.3;50.8;42.4;16.5
2013-4;2013;4;66001;Pereira;1;hombre;288;80.6;71.9;63.4;11.9
2013-4;2013;4;54001;Cúcuta;0;mujer;324;79.3;58.6;47.7;18.7
2013-4;2013;4;54001;Cúcuta;1;hombre;382;77.2;76.2;66;13.4
2013-4;2013;4;73001;Ibagué;0;mujer;265;81.2;63.5;53.9;15
2013-4;2013;4;73001;Ibagué;1;hombre;247;78.9;75.9;68.5;9.8
2013-4;2013;4;23001;Montería;0;mujer;174;79.5;60.2;50.9;15.4
2013-4;2013;4;23001;Montería;1;hombre;156;76.8;73.3;66.9;8.7
2013-4;2013;4;13001;Cartagena;0;mujer;484;80.1;50.2;42.9;14.6
2013-4;2013;4;13001;Cartagena;1;hombre;450;77.9;70.2;64.9;7.6
2013-4;2013;4;50001;Villavicencio;0;mujer;227;79.4;53.6;46.9;12.4
2013-4;2013;4;50001;Villavicencio;1;hombre;211;77.2;71.7;64.6;9.9
2013-4;2013;4;15001;Tunja;0;mujer;91;80.9;56.7;49.9;12
2013-4;2013;4;15001;Tunja;1;hombre;82;78.3;67.7;59.9;11.5
2013-4;2013;4;18001;Florencia;0;mujer;74;76.9;50;44;11.9
2013-4;2013;4;18001;Florencia;1;hombre;70;75.2;68;60.8;10.7
2013-4;2013;4;19001;Popayán;0;mujer;127;84;47.8;38.3;19.9
2013-4;2013;4;19001;Popayán;1;hombre;116;81.8;65.4;55.9;14.5
2013-4;2013;4;20001;Valledupar;0;mujer;191;77.3;56.1;47.8;14.9
2013-4;2013;4;20001;Valledupar;1;hombre;177;74.7;71.6;65.8;8
2013-4;2013;4;27001;Quibdó;0;mujer;54;69.9;52;40.6;21.9
2013-4;2013;4;27001;Quibdó;1;hombre;53;68.2;64.6;54.9;15.1
2013-4;2013;4;41001;Neiva;0;mujer;167;81.7;60.6;53.4;11.9
2013-4;2013;4;41001;Neiva;1;hombre;151;79.2;73.8;65.7;11
2013-4;2013;4;44001;Riohacha;0;mujer;105;70.6;58.9;51.9;11.9
2013-4;2013;4;44001;Riohacha;1;hombre;98;66.9;73.4;68.5;6.8
2013-4;2013;4;47001;Santa Marta;0;mujer;231;76.6;55.5;48.3;12.9
2013-4;2013;4;47001;Santa Marta;1;hombre;218;74.5;71.5;66.5;6.9
2013-4;2013;4;63001;Armenia;0;mujer;148;82.4;53.4;44;17.7
2013-4;2013;4;63001;Armenia;1;hombre;137;80.3;71.4;63.1;11.6
2013-4;2013;4;70001;Sincelejo;0;mujer;128;79.3;55.6;47.7;14.2
2013-4;2013;4;70001;Sincelejo;1;hombre;122;77.4;73.5;67.7;7.9
2013-5;2013;5;11001;Bogotá;0;mujer;3958;82.3;67.1;59.8;10.9
2013-5;2013;5;11001;Bogotá;1;hombre;3695;80.1;78.4;72.2;8
2013-5;2013;5;5001;Medellín;0;mujer;1843;85;58.3;51.2;12.2
2013-5;2013;5;5001;Medellín;1;hombre;1661;82.7;74.6;67.5;9.5
2013-5;2013;5;76001;Cali;0;mujer;1242;82.7;59.4;50.1;15.6
2013-5;2013;5;76001;Cali;1;hombre;1138;80.4;74.7;66.2;11.4
2013-5;2013;5;8001;Barranquilla;0;mujer;914;80;51.4;46;10.5
2013-5;2013;5;8001;Barranquilla;1;hombre;870;78.1;72;67.8;5.8
2013-5;2013;5;68077;Bucaramanga;0;mujer;543;83.2;63.3;56.3;11.1
